,0,1
0,0.5158752740015252,0.3544580425526874
1,0.4797835049937715,0.250558693851097
2,0.5005635937825649,0.7587697661488021
3,0.4279206009206566,0.30905081143197394
4,0.29564496479887165,0.5748124017913915
5,0.5877800147798908,0.6172928900284563
6,0.531838698125216,0.6160233398620176
7,0.22592673139867792,0.2702032143533867
8,0.6661870082670069,0.402814786273029
9,0.19644200929776567,0.33998051954685243
10,0.5812430632108531,0.2704691484383226
11,0.47495620977825315,0.6671272379325222
12,0.3677632269558055,0.4094775898612462
13,0.3184487135817168,0.39972327821698933
14,0.5396209422579445,0.38940288506654963
15,0.7825978315209103,0.8674941388863717
16,0.2998958942432269,0.4239283018418381
17,0.45602607844330545,0.26936752584041707
18,0.43062077034676777,0.3848015431109434
19,0.498072727124213,0.35755569804811793
20,0.49890163121101666,0.31413432220187587
21,0.4779900466623016,0.6053214140550741
22,0.5285072957663172,0.44211971540095724
23,0.3502208973683924,0.5639791198050349
24,0.2964687119785467,0.5282955396798429
25,0.5111138599141611,0.41703359985295707
26,0.2806846976096707,0.5604246814576862
27,0.3132360156316501,0.4521436883982686
28,0.5674445567023118,0.13533380320978458
29,0.518148295237822,0.5881355681036284
30,0.3290069429117309,0.6389548659440337
31,0.5260078507227959,0.2949774209765324
32,0.5286498298237491,0.6982910181731382
33,0.4555731999696461,0.4877173421195505
34,0.29559628566076385,0.1589757384149576
35,0.4576240770634506,0.4608796744178979
36,0.6465619079912339,0.29946145694921394
37,0.3300043331890379,0.274851008419979
38,0.2607815802010487,0.3294244999769005
39,0.27772495902585026,0.5555710649395944
40,0.4330053137335646,0.35240185242860855
41,0.3720298573721779,0.33907548690348044
42,0.3597199183918913,0.33195327880690895
43,0.5973418821959957,0.4557741057888435
44,0.628181260826631,0.6698357122242827
45,0.48452487918546533,0.45180080678708895
46,0.33447474655753434,0.31201245376896575
47,0.2974248655994803,0.6127322581120299
48,0.42091698317192233,0.4721894594291959
49,0.2747035343046811,0.46331022655552273
50,0.45680485400300347,0.17446063637737075
51,0.5965571313991903,0.24774043945456584
52,0.5293418014287444,0.31726784861654045
53,0.19933450992182064,0.22071311070270327
54,0.6117252140326706,0.6839979969187715
55,0.4120047192403971,0.48536576404209625
56,0.4446956247717817,0.4474501376710499
57,0.4616348470174304,0.7444385559562003
58,0.4854315484467517,0.517383498942057
59,0.34731754347943206,0.5557724815375518
60,0.27490311470738243,0.4111278423439214
61,0.6083612747512621,0.40642691001846987
62,0.4835951362998038,0.3064842420887205
63,0.283750232874395,0.44582993216014755
64,0.41343923276219546,0.4061670819008534
65,0.28190762486501425,0.47993310809625267
66,0.4771746985666951,0.5976761204192222
67,0.3870917079041951,0.6055886585633264
68,0.3776608120022571,0.04874450570299078
69,0.6677746627266272,0.48581944838342883
70,0.481261735705805,0.3971933105505298
71,0.4408571117750623,0.393193378182927
72,0.5102575939064796,0.5477543136418018
73,0.3237916563302467,0.5238083322017753
74,0.7092779628822857,0.6252456366023643
75,0.31879834241624977,0.5013924280186473
76,0.5263900719147504,0.4519467218075001
77,0.4580503731701566,0.43189415837471806
78,0.6129806581477489,0.482680567118713
79,0.4452233495652553,0.3443861226315575
80,0.49526261823123113,0.27198443430941505
81,0.2469117709284117,0.401173151628896
82,0.40153014373471285,0.384994057139321
83,0.39347175344761687,0.35749308100969857
84,0.4223591201342675,0.33356121125724764
85,0.24646499033213165,0.5910013461263005
86,0.584647328154849,0.2083297454656786
87,0.5480552662371472,0.382364973444268
88,0.5676213796735228,0.5217860901560611
89,0.4191326322883523,0.6455400716617505
90,0.4867765284277544,0.5512501333509835
91,0.38269301056689337,0.1548554919411993
92,0.4953757281570191,0.5850611540134584
93,0.3495529105035548,0.5516612642332624
94,0.4444737084496296,0.5928225037547624
95,0.8045291668787272,0.3606399149425213
96,0.3408403920926272,0.503381893646655
97,0.5786960143404373,0.29594618536779754
98,0.5240342677734859,0.3773031210160299
99,0.5556669792370895,0.24631049685787268
100,0.7188396975218968,0.6933279557948243
101,0.4606516027018275,0.3385048759258475
102,0.4097644788012491,0.2868715246123636
103,0.3793323433094933,0.2551003217162853
104,0.46378394683612323,0.47042458203335275
105,0.4397524207819435,0.5620680637332452
106,0.4480647332099961,0.4242102987756592
107,0.2894562680035216,0.532701265877131
108,0.4870626909133185,0.6327961494606961
109,0.18501560836235895,0.35184289577564054
110,0.7191622021349258,0.32922311674031973
111,0.39582867263042304,0.3035479512696529
112,0.16910021319967744,0.31873486962248304
113,0.46700757435728796,0.18667769210338978
114,0.5433433848056488,0.4779626824861414
115,0.3898022201046506,0.4243594519494732
116,0.30822551188996916,0.30945388499937493
117,0.6286217563838989,0.0
118,0.4457369060637927,0.524192714986079
119,0.18813305567654365,0.35905082220910467
120,0.4904222041185776,0.4390088142273361
121,0.3413465373509502,0.47315023610336754
122,0.5911226700689914,0.7203579235870858
123,0.37696125595488855,0.5453459375863698
124,0.6174937902589843,0.5551369420164526
125,0.45895310989248833,0.3775572912040035
126,0.37877370730763105,0.38517338949422447
127,0.638899315778503,0.36043443035924083
128,0.47583977001812705,0.3895045146521288
129,0.434253568011311,0.5617761948939631
130,0.40690148851785785,0.28434749558789396
131,0.2995704920560907,0.669433088688019
132,0.3533471215228248,0.4001684899066931
133,0.41309766533252146,0.3495197532738268
134,0.545495186959726,0.7031680769633681
135,0.4510229065199179,0.5660370239389109
136,0.5215328972978605,0.3624492157892299
137,0.24403051336686687,0.4790064374030242
138,0.38479496267563196,0.5368734835262717
139,0.5224330979266478,0.316836031362647
140,0.19793034009625385,0.45324902195384126
141,0.6862752255487609,0.4260824013322949
142,0.7223992410775404,0.5031876723413415
143,0.6753043301025505,0.622955652433379
144,0.4165884797794645,0.30058883316746837
145,0.3253830859366418,0.2194332821353541
146,0.5651270627352801,0.5363097802182157
147,0.17653950876052313,0.5570729997293854
148,0.293030612700714,0.5719941661024456
149,0.47836494823606956,0.30041601666407586
150,0.43916123980109184,0.4549235216920378
151,0.2925694794857329,0.4288473395269793
152,0.4095420587562272,0.34542882260898133
153,0.49295383210441956,0.23458455473811093
154,0.17383247233292556,0.5241504245214129
155,0.5502097165341683,0.39326102846390326
156,0.339468568947632,0.3181137481488113
157,0.519680884328628,0.5099679068554762
158,0.5999910165880301,0.6225906993702419
159,0.37934851589560814,0.46904520778622205
160,0.2805753958869653,0.3756196784532683
161,0.3110751722831834,0.46259597826174864
162,0.46613043545755917,0.34689686723644586
163,0.31390058809635923,0.4076465900009313
164,0.5436658415996795,0.2313222925594867
165,0.183284334584437,0.5092725996387576
166,0.4567613160608065,0.37822891283619464
167,0.5022138446436228,0.491892030594663
168,0.3443825666376495,0.46563180041079283
169,0.231328221280758,0.4594280397008821
170,0.5811855713480112,0.5448365088732195
171,0.4960422407058844,0.4668113273283868
172,0.405308267471312,0.6627968226800331
173,0.32849116743941104,0.4279419433704348
174,0.3734255791730006,0.28728891854486194
175,0.5855731658510661,0.5596329693277086
176,0.4528168961713737,0.3757520841255207
177,0.5459862165007213,0.5615678040827905
178,0.39544739260680056,0.5720749425957923
179,0.46753492628489945,0.567646495616112
180,0.561445756558837,0.5334886959167727
181,0.3984570825735177,0.4095087930010019
182,0.33239948399232827,0.6510568732016146
183,0.7625724228679309,0.24258773535159545
184,0.4390719000226723,0.3977406099727641
185,0.5912285336249444,0.5421952211337245
186,0.6712826371755446,0.40996834573289515
187,0.3901256623555032,0.4488456471242695
188,0.31902877251558504,0.7478249015180523
189,0.42831167094130945,0.4445761772537538
190,0.44183220869997575,0.4446275612043631
191,0.5322499763084916,0.7403124865181171
192,0.44702632244350143,0.42593532037074644
193,0.47321726817468757,0.4636753465269179
194,0.20264110779699498,0.31372222391140325
195,0.40434377802963545,0.15621859371743643
196,0.5133912187171614,0.40572522691144897
197,0.5959127142896217,0.3426340852412904
198,0.4966172406980478,0.5015711248850147
199,0.40959173209666394,0.4045082537637188
200,0.5068714452204319,0.45215819924251
201,0.37347811656784724,0.5834868381948136
202,0.5389428747426344,0.4265475657401243
203,0.37531969462925313,0.46942701400404807
204,0.25715433748813804,0.3960360039342179
205,0.491554380665299,0.3247269144043219
206,0.4308158312003119,0.40603562347543043
207,0.37570410220153216,0.3319707499708286
208,0.5247915821833259,0.5190097295107178
209,0.3284670874628739,0.2695970240633857
210,0.630377581603085,0.3989801709176707
211,0.5672474162802144,0.5501212468911777
212,0.3520097227378594,0.3843511534561062
213,0.5709718722190353,0.460562739698287
214,0.1531264760634909,0.3155378730573253
215,0.3643427350493585,0.1535547348474267
216,0.5398192429776669,0.20796753345316363
217,0.24181223629355086,0.450394097819815
218,0.5129861726958548,0.42977036841323824
219,0.18164529912076108,0.5247126857540974
220,0.2382989934792913,0.32250210666824275
221,0.5682616228198013,0.534234712697923
222,0.4516182578368266,0.30203421422795346
223,0.40168009075729216,0.36079207502173694
224,0.5544621045839706,0.36147830495407435
225,0.24840048740257992,0.4389760810975221
226,0.639324018856174,0.2572159897289707
227,0.48665116369280287,0.593101886194896
228,0.5040223677783717,0.4885636180165178
229,0.41799922873920503,0.28148512185068786
230,0.5717245619245354,0.41319471804625907
231,0.3396261236164808,0.3722015931590924
232,0.4937058631851835,0.3010924605267776
233,0.5385100686665936,0.5213714815887682
234,0.3974974794733695,0.12971380419659678
235,0.661462629482743,0.4801934464076497
236,0.49322085372668545,0.4191958851132785
237,0.3445801741079038,0.3560650411278442
238,0.3277011857945205,0.3162206236720924
239,0.5211632015056122,0.4736354751098637
240,0.6150386383090599,0.04985187246181107
241,0.5802655823342134,0.3157983078681044
242,0.6603235602338043,0.33049638009001525
243,0.5835885458217288,0.5878056787618694
244,0.4839195415521943,0.2614560314683984
245,0.623439967850328,0.36137443102824807
246,0.5239310146629279,0.44847653990124
247,0.34961217615049023,0.6857877879652896
248,0.44502594507224924,0.43241394571728564
249,0.3312490609347672,0.5210144259808183
250,0.23261430200330846,0.45556075236933147
251,0.23871798559114338,0.3180150183777096
252,0.36769751188876415,0.25620336899381385
253,0.3800074122903594,0.3482474410590816
254,0.4628600525189192,0.40134251258100867
255,0.2604965964725506,0.4070865222080466
256,0.4640761543451135,0.5868770852760717
257,0.4034330810849024,0.3459994945106458
258,0.6505248022712435,0.3076877195598556
259,0.3501227365140391,0.4504733772715996
260,0.37704762672700665,0.368718433569246
261,0.1708866736665463,0.391178055839475
262,0.3665991808347471,0.4525443449670216
263,0.5219198531739192,0.5316685651632961
264,0.20110594728943082,0.2647461989472467
265,0.6783856539092685,0.6745109255437199
266,0.36659930869138574,0.7007509221338759
267,0.32130067158400544,0.30637680541201573
268,0.3849168782256994,0.43826639402485446
269,0.5663429842866546,0.33734298196393475
270,0.5998742403458719,0.4155407318032377
